feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
673,0.81066954,0.124365635,0.25933725,0.15059976,0.5513323,-0.026234128
674,0.5738536,0.22299358,0.32013768,0.20420685,0.25371593,0.018786728
675,0.10113066,0.057092305,0.06629648,0.04747498,0.034834176,0.009617325
676,0.47054708,0.3299263,0.3513343,0.25792518,0.11921278,0.07200113
677,0.3682062,0.10005412,0.1284723,0.09121071,0.2397339,0.0088434145
678,0.085638426,0.03819615,0.046531487,0.029322559,0.03910694,0.008873591
679,0.06761484,0.05634874,0.05594672,0.041711666,0.01166812,0.014637075
680,0.10514477,0.1697684,0.11939706,0.08109324,-0.01425229,0.088675156
681,0.04952115,0.11095076,0.016117152,0.009057096,0.033403996,0.10189366
682,0.018590396,0.108085364,0.0427944,0.03414631,-0.024204003,0.073939055
683,0.17854531,0.10598533,0.12816021,0.08385001,0.050385103,0.022135317
684,0.7021851,0.195738,0.2706074,0.2031658,0.43157768,-0.0074277967
685,0.15713133,0.039279252,0.08082307,0.057831146,0.07630826,-0.018551894
686,0.8847224,0.37564233,0.522879,0.39132494,0.3618434,-0.015682608
687,0.39297765,0.22891068,0.2716474,0.21554765,0.12133026,0.0133630335
688,0.8484911,0.5221001,0.674455,0.48919716,0.17403609,0.032902926
689,0.4030478,0.17521293,0.19579361,0.15580519,0.20725419,0.01940775
690,0.62033904,0.21935076,0.22698072,0.16142309,0.39335832,0.057927668
691,0.74723035,0.45443994,0.6313524,0.4497313,0.11587793,0.0047086477
692,0.481852,0.12370455,0.1502014,0.098166026,0.3316506,0.025538526
693,0.28326055,0.13973951,0.05532266,0.038757272,0.22793789,0.10098224
694,0.3482652,0.11960821,0.14322956,0.10456346,0.20503564,0.015044749
695,0.1884079,0.09666955,0.12031169,0.07761025,0.068096206,0.0190593
696,0.9710816,0.26638198,0.4043023,0.27241743,0.5667793,-0.006035447
697,0.640454,0.27807155,0.41229874,0.30961418,0.22815526,-0.03154263
698,0.016913395,0.082474545,0.038792286,0.024980683,-0.02187889,0.05749386
699,0.3483297,0.19458862,0.25050664,0.17771688,0.09782305,0.016871735
700,0.18487914,0.062305354,0.10438041,0.069896355,0.08049873,-0.0075910017
701,0.8096975,0.31797108,0.57824004,0.36800283,0.23145747,-0.05003175
702,0.9443884,0.34640083,0.38049263,0.29661396,0.56389576,0.049786866
703,0.08720512,0.09832418,0.07697014,0.05069982,0.010234982,0.04762436
704,0.2517445,0.08713981,0.14899103,0.09384457,0.102753475,-0.0067047626
705,0.79792154,0.22343634,0.2655366,0.21087983,0.53238493,0.012556508
706,0.6285102,0.20834981,0.2929669,0.19085842,0.33554327,0.017491385
707,0.7936245,0.33249593,0.49510399,0.29563218,0.29852054,0.036863744
708,0.96556586,0.3686138,0.4640271,0.2793054,0.50153875,0.08930841
709,0.8043276,0.23193356,0.2838146,0.18305638,0.520513,0.04887718
710,0.21872757,0.08335622,0.08055774,0.0648015,0.13816983,0.018554717
711,0.4057511,0.12601529,0.1289707,0.0973251,0.27678043,0.02869019
712,0.96857953,0.3474322,0.45852336,0.32490325,0.51005614,0.022528946
713,1.025911,0.24951369,0.33306974,0.2426577,0.69284123,0.0068559796
714,0.69700015,0.22565886,0.3737522,0.2639348,0.32324794,-0.038275927
715,1.049947,0.28995708,0.351477,0.25416234,0.69847,0.035794735
716,0.081808686,0.054982316,0.044619467,0.031201016,0.03718922,0.0237813
717,0.08091484,-0.06489097,0.014267221,0.0061953585,0.06664762,-0.07108633
718,0.7814124,0.32737008,0.34679642,0.2727723,0.434616,0.054597765
719,0.4780511,0.114869036,0.13235319,0.10453614,0.3456979,0.010332897
720,0.7387121,0.24693467,0.27003425,0.19568229,0.46867782,0.05125238
721,0.9928313,0.37096035,0.4551062,0.34574485,0.5377251,0.025215507
722,0.11740059,0.09931838,0.06036576,0.03785087,0.057034828,0.061467506
723,0.14756264,0.10190393,0.07541259,0.05828639,0.07215005,0.04361754
724,0.5719524,0.23845057,0.28822747,0.19964415,0.28372493,0.038806424
725,0.87441385,0.14393933,0.25278738,0.1919674,0.6216265,-0.048028067
726,-0.019625487,0.11031437,0.006198003,0.0016701597,-0.025823489,0.10864421
727,0.5431667,0.20700128,0.20357844,0.14313965,0.33958825,0.06386164
728,0.42078915,0.13696964,0.106754504,0.06127771,0.31403464,0.07569193
729,0.8650939,0.31465358,0.33566642,0.25328904,0.52942747,0.06136453
730,0.8130055,0.25446925,0.33102033,0.2588722,0.48198518,-0.0044029653
731,0.05695852,-0.028256226,0.028359974,0.016942477,0.028598545,-0.0451987
732,0.66449517,0.28064743,0.36229053,0.2634676,0.30220464,0.017179817
