feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
330,0.47491378,0.039423935,0.053659268,0.040110637,0.42125452,-0.0006867014
331,0.51445353,0.04713293,0.08924207,0.04562571,0.42521146,0.0015072227
332,0.51600814,0.058703754,0.08518912,0.06317103,0.43081903,-0.004467275
333,0.47768664,0.06413394,0.06656839,0.049949713,0.41111827,0.014184229
334,0.52271384,0.034889497,0.058645654,0.044528376,0.46406817,-0.009638879
335,0.33781147,0.024953863,0.034467798,0.019154891,0.30334368,0.0057989713
336,0.5080876,0.025875824,0.048842788,0.032757927,0.4592448,-0.006882103
337,0.46187863,0.043168895,0.09418385,0.052703332,0.3676948,-0.009534437
338,0.16937323,0.014157984,0.03015775,0.021161903,0.13921548,-0.0070039183
339,0.3409368,0.05416942,0.045506503,0.03458112,0.2954303,0.0195883
340,0.31051964,0.026298007,0.06184871,0.03738926,0.24867092,-0.011091253
341,0.2922858,0.026297087,0.032231312,0.02598174,0.2600545,0.0003153477
342,0.1759907,0.012886757,0.034167428,0.018809117,0.14182328,-0.0059223603
343,0.47592193,0.06524031,0.10368635,0.07270054,0.3722356,-0.007460229
344,0.46511057,0.056650013,0.06301556,0.046109952,0.40209502,0.010540061
345,0.39247409,0.06270614,0.101144314,0.067436725,0.29132977,-0.0047305822
346,0.457775,0.04765753,0.052563824,0.037691552,0.40521118,0.009965979
347,0.25421828,0.059038084,0.053010948,0.028927296,0.20120734,0.030110788
348,0.5376392,0.123419434,0.17304584,0.122955464,0.36459336,0.00046397
349,0.61904436,0.09389044,0.13127084,0.093684375,0.48777354,0.00020606816
350,0.28653052,0.053914946,0.058246095,0.04180293,0.22828443,0.012112014
351,0.4143748,0.085778765,0.112114094,0.07642011,0.3022607,0.009358652
352,0.54179204,0.031194812,0.050709724,0.029904302,0.4910823,0.0012905095
353,0.40299442,0.05402072,0.07057023,0.054283172,0.3324242,-0.00026245043
354,0.3137751,0.013935602,0.040576402,0.020245155,0.2731987,-0.006309553
355,0.51276076,0.12618336,0.072209015,0.044737816,0.44055176,0.081445545
356,0.35314322,0.037454564,0.039035995,0.029724095,0.3141072,0.007730469
357,0.425029,0.032845967,0.035976518,0.018009473,0.38905248,0.014836494
358,0.24220343,0.012929372,0.05626447,0.032620642,0.18593895,-0.01969127
359,0.54167044,0.055581085,0.0778252,0.06012374,0.46384525,-0.0045426562
360,0.3198223,0.039578263,0.05396389,0.03508976,0.2658584,0.0044885017
361,0.42277664,0.021920959,0.05112634,0.034940053,0.3716503,-0.013019094
362,0.4396774,0.059689928,0.069998175,0.052448373,0.3696792,0.0072415546
363,0.5576982,0.03139605,0.07245185,0.04420971,0.48524633,-0.012813661
364,0.32648218,0.023698658,0.045346122,0.025225306,0.28113607,-0.0015266482
365,0.39559975,0.058232166,0.08105708,0.05837404,0.31454268,-0.00014187396
366,0.43996337,0.043113366,0.05628264,0.039746128,0.38368073,0.0033672377
367,0.47301447,0.062461086,0.08717275,0.06205166,0.38584173,0.0004094243
368,0.40406287,0.029179163,0.056257896,0.043855198,0.34780496,-0.014676034
369,0.27200451,0.03964267,0.046176206,0.031857662,0.2258283,0.0077850074
370,0.394151,0.024126228,0.07498873,0.043079965,0.31916228,-0.018953737
371,0.29213786,0.060001094,0.06254956,0.04409683,0.2295883,0.015904263
372,0.4111862,0.06160627,0.08442874,0.06112828,0.32675743,0.00047798827
373,0.47618398,0.05446159,0.059828036,0.048226215,0.41635594,0.006235376
374,0.688383,0.13420907,0.15653443,0.118208036,0.53184855,0.01600103
375,0.5522675,0.07160341,0.11391048,0.074807435,0.438357,-0.0032040253
376,0.2948804,0.050946567,0.058826186,0.040678702,0.23605421,0.010267865
377,0.08369099,-0.012641263,0.020850126,0.009092102,0.062840864,-0.021733366
378,0.526012,0.07039673,0.1332058,0.081374064,0.3928062,-0.010977335
379,0.46557587,0.07181013,0.096741326,0.067108616,0.36883456,0.00470151
380,0.17460759,0.03125226,0.031056836,0.02084941,0.14355075,0.010402851
381,0.5373952,0.06850916,0.081035115,0.057154607,0.45636007,0.011354554
382,0.53534424,0.047754385,0.059581507,0.05075971,0.47576272,-0.0030053258
383,0.4744814,0.054373838,0.061454855,0.038797818,0.41302654,0.01557602
384,0.4524898,0.062370826,0.07914012,0.06877026,0.37334967,-0.006399434
385,0.5057075,0.034309633,0.06854385,0.05087496,0.43716365,-0.016565327
386,0.36036164,0.040827464,0.05859551,0.047008168,0.30176613,-0.0061807036
